"","dw_mobilerecording_id","dw_mobilerecordingchunk_id","st_mobilerecordingchunk_id","dw_patient_id.y","st_patient_id.y","st_mobilerecording_id.y","chunk_number","frame_nr","pcm_LOGenergy_sma","pcm_zcr_sma","voiceprob_sma","f0_sma","f0env_sma","pcm_fftMag_fband0-250_sma","pcm_fftMag_fband0-650_sma","pcm_fftMag_spectralRollOff25_0_sma","pcm_fftMag_spectralRollOff50_0_sma","pcm_fftMag_spectralRollOff75_0_sma","pcm_fftMag_spectralRollOff90_0_sma","pcm_fftmag_spectralflux_sma","pcm_fftmag_spectralcentroid_sma","pcm_fftmag_spectralmaxpos_sma","pcm_fftmag_spectralminpos_sma","f0final_sma","voicingfinalunclipped_sma","jitterlocal_sma","jitterddp_sma","shimmerlocal_sma","loghnr_sma","audspec_lengthl1norm_sma","audspecrasta_lengthl1norm_sma","pcm_rmsenergy_sma","audSpec_Rfilt_sma_compare_0_","audSpec_Rfilt_sma_compare_1_","audSpec_Rfilt_sma_compare_2_","audSpec_Rfilt_sma_compare_3_","audSpec_Rfilt_sma_compare_4_","audSpec_Rfilt_sma_compare_5_","audSpec_Rfilt_sma_compare_6_","audSpec_Rfilt_sma_compare_7_","audSpec_Rfilt_sma_compare_8_","audSpec_Rfilt_sma_compare_9_","audSpec_Rfilt_sma_compare_10_","audSpec_Rfilt_sma_compare_11_","audSpec_Rfilt_sma_compare_12_","audSpec_Rfilt_sma_compare_13_","audSpec_Rfilt_sma_compare_14_","audSpec_Rfilt_sma_compare_15_","audSpec_Rfilt_sma_compare_16_","audSpec_Rfilt_sma_compare_17_","audSpec_Rfilt_sma_compare_18_","audSpec_Rfilt_sma_compare_19_","audSpec_Rfilt_sma_compare_20_","audSpec_Rfilt_sma_compare_21_","audSpec_Rfilt_sma_compare_22_","audSpec_Rfilt_sma_compare_23_","audSpec_Rfilt_sma_compare_24_","audSpec_Rfilt_sma_compare_25_","pcm_fftMag_fband250-650_sma_compare","pcm_fftMag_fband1000-4000_sma_compare","pcm_fftmag_spectralentropy_sma_compare","pcm_fftmag_spectralvariance_sma_compare","pcm_fftmag_spectralskewness_sma_compare","pcm_fftmag_spectralkurtosis_sma_compare","pcm_fftmag_psysharpness_sma_compare","pcm_fftmag_spectralharmonicity_sma_compare","loudness_sma3","alpharatio_sma3","hammarbergindex_sma3","slope0-500_sma3","slope500-1500_sma3","F0semitoneFrom27_5Hz_sma3nz","logRelF0-H1-H2_sma3nz","logRelF0-H1-A3_sma3nz","f1frequency_sma3nz","f1bandwidth_sma3nz","f1amplitudelogrelf0_sma3nz","f2frequency_sma3nz","f2amplitudelogrelf0_sma3nz","f3frequency_sma3nz","f3amplitudelogrelf0_sma3nz","pcm_fftMag_mfcc_0_","pcm_fftMag_mfcc_1_","pcm_fftMag_mfcc_2_","pcm_fftMag_mfcc_3_","pcm_fftMag_mfcc_4_","pcm_fftMag_mfcc_5_","pcm_fftMag_mfcc_6_","pcm_fftMag_mfcc_7_","pcm_fftMag_mfcc_8_","pcm_fftMag_mfcc_9_","pcm_fftMag_mfcc_10_","pcm_fftMag_mfcc_11_","pcm_fftMag_mfcc_12_","id","missing_mobilerecording_flag","etl_insert_date.y","etl_last_update_date.y","insert_job_id.y","update_job_id.y"
"1108",21991,211064011,209064005,118,10,21991,0,81,-18.99474,0.07,0.26872,0,0,0.00000009024975,0.0000002788975,635.4167,1250,2364.583,3395.833,0.000673671,1571.577,552.0833,1281.25,0,0,0,0,0,-100,0.01699748,0.9971004,0.000319344,0.117474,0.2291633,0.3517984,0.5564691,0.4930455,0.6612335,0.9289307,0.8338278,0.701153,0.8166432,1.015256,1.065607,1.121506,1.168756,1.275182,1.407144,1.046257,1.082502,1.151843,1.16786,1.247468,1.36689,1.412178,1.421422,1.53659,1.748412,0.000001342018,0.000000283136,4.169077,221535,4.207899,27.80766,0.3177264,0.00000121944,0.01699748,-12.91254,23.51724,0.03471408,0.01320449,0,0,0,601.8959,1531.709,-201,1611.685,-201,2612.588,-201,-7.177134,-7.686671,-8.886056,2.069288,4.959476,-0.2020578,0.5008774,0.1723585,5.962906,2.614504,-5.281946,0.7515632,58.52771,"8888f04c-ea24-4254-a1c2-4e0864475a35",FALSE,2018-12-07 19:19:45,2018-12-07 19:19:45,0,0
"1109",21991,211064010,209064004,118,10,21991,0,80,-19.0966,0.065,0.2996354,0,0,0.0000001060941,0.0000002929012,625,1177.083,2239.583,3291.667,0.0006516051,1489.723,593.75,1822.917,0,0,0,0,0,-100,0.01778565,0.9792879,0.0003556389,0.1046519,0.218468,0.3839076,0.557622,0.4443724,0.6749654,0.8744373,0.7873185,0.6997373,0.7082078,0.9664347,1.081078,1.087037,1.132692,1.371208,1.421515,1.025932,1.104163,1.195848,1.099266,1.182709,1.346221,1.356191,1.409974,1.520506,1.707025,0.00000160719,0.0000003922117,4.149236,213753,4.133436,28.03007,0.3250875,0.000001556193,0.01778565,-12.0292,24.3079,0.03509972,0.01992829,0,0,0,628.9749,1533.181,-201,1586.875,-201,2542.424,-201,-5.940504,-6.539983,-11.81075,0.1777677,-1.396827,-6.7387,5.155607,3.813712,-4.425691,8.701492,0.5871873,-7.894915,60.49018,"8888f04c-ea24-4254-a1c2-4e0864475a35",FALSE,2018-12-07 19:19:45,2018-12-07 19:19:45,0,0
"1110",21991,211064009,209064003,118,10,21991,0,79,-19.18783,0.06333333,0.2792838,0,0,0.00000009409987,0.0000002351935,739.5833,1364.583,2302.083,3197.917,0.0006094339,1567.98,895.8333,1281.25,0,0,0,0,0,-100,0.01720159,0.9593434,0.0003497685,0.09253836,0.2017154,0.3845063,0.5157859,0.4359591,0.6535194,0.7782052,0.7159557,0.7021422,0.7114593,0.917208,1.028455,0.9878047,1.062571,1.428366,1.390784,1.041141,1.114443,1.197467,1.032948,1.141639,1.372414,1.364171,1.460463,1.545,1.666267,0.000001601061,0.0000003404914,3.942299,160711.5,4.467404,31.25494,0.2996189,0.000001502355,0.01720159,-13.05008,24.591,0.03506318,0.0220408,0,0,0,570.0911,1501.977,-201,1487.296,-201,2478.626,-201,0.3259006,0.2096088,-3.553142,9.506174,-8.572396,-6.141326,0.116549,12.59612,-0.2002765,-12.18493,-26.95286,-20.56925,60.90977,"8888f04c-ea24-4254-a1c2-4e0864475a35",FALSE,2018-12-07 19:19:45,2018-12-07 19:19:45,0,0
"1111",21991,211064008,209064002,118,10,21991,0,78,-19.36508,0.08833333,0.2214014,0,0,0.00000004456401,0.0000001554773,802.0833,1520.833,2697.917,3333.333,0.000560396,1734.544,895.8333,1479.167,0,0,0,0,0,-100,0.01662353,0.9463668,0.0002976862,0.08365332,0.1864604,0.3643622,0.4634148,0.4756745,0.6267424,0.6982676,0.6639158,0.7251222,0.7627686,0.8598178,0.9575109,0.9386673,1.012895,1.36959,1.375079,1.107893,1.078152,1.147208,0.9776736,1.120866,1.455064,1.406424,1.508971,1.589841,1.649503,0.000001161696,0.0000003439538,3.956743,197805,4.149378,27.44967,0.306969,0.00000126768,0.01662353,-12.06468,23.37473,0.02620708,0.02339598,0,0,0,778.2173,1620.333,-201,1702.866,-201,2716.016,-201,-3.357518,-6.804204,-6.116902,-1.274077,0.4680673,-13.93752,-2.349541,5.986381,-4.608296,-7.188255,-23.43318,-12.72034,58.72617,"8888f04c-ea24-4254-a1c2-4e0864475a35",FALSE,2018-12-07 19:19:45,2018-12-07 19:19:45,0,0
"1112",21991,211064007,209064001,118,10,21991,0,77,-19.32607,0.1116667,0.1887668,0,0,0.00000003269875,0.0000001306794,864.5833,1614.583,2843.75,3395.833,0.0005345102,1840.709,1531.25,1218.75,0,0,0,0,0,-100,0.01569585,0.9552191,0.000240021,0.08409645,0.1810955,0.3489857,0.4423052,0.5332337,0.5948682,0.6353512,0.6498944,0.7556737,0.8357386,0.8787999,0.9347655,0.9656115,1.038832,1.310984,1.355604,1.209709,1.052189,1.115049,0.9691572,1.125771,1.524336,1.482454,1.535558,1.646531,1.629104,0.0000008918284,0.0000002494636,4.267197,249195,3.77192,20.47341,0.357405,0.0000006511945,0.01569585,-11.17764,20.76985,0.03462736,0.02278372,0,0,0,562.3785,1667.176,-201,1448.788,-201,2533.592,-201,-8.052544,-5.305571,-1.025253,3.452735,-4.610903,0.09746318,-1.368888,-12.64516,-2.79338,-6.783501,3.543389,-16.11312,57.36271,"8888f04c-ea24-4254-a1c2-4e0864475a35",FALSE,2018-12-07 19:19:45,2018-12-07 19:19:45,0,0
"1113",21991,211064006,209064000,118,10,21991,0,76,-19.39678,0.1283333,0.1809662,0,0,0.00000003652108,0.000000151416,739.5833,1458.333,2708.333,3364.583,0.0006345257,1750.709,1354.167,1916.667,0,0,0,0,0,-100,0.01588462,0.9738104,0.0002343534,0.09440874,0.1914257,0.3519122,0.4462798,0.58062,0.6032402,0.6056132,0.6503921,0.7836693,0.8874967,0.9299852,0.933357,1.04248,1.129107,1.269319,1.351786,1.335961,1.115458,1.162179,0.9939041,1.133081,1.499731,1.519828,1.547031,1.628171,1.532637,0.0000007344833,0.0000002749848,4.419523,296270.1,3.47699,17.29921,0.357554,0.0000006164854,0.01588462,-10.42956,19.22541,0.02977536,0.02001902,0,0,0,593.4842,1547.658,-201,1495.301,-201,2589.38,-201,-5.653447,-1.624918,-8.70337,-5.061432,-12.61824,-5.896339,0.7937253,1.752127,8.902406,3.761669,-6.445991,-13.60407,58.31131,"8888f04c-ea24-4254-a1c2-4e0864475a35",FALSE,2018-12-07 19:19:45,2018-12-07 19:19:45,0,0
"1114",21991,211064005,209063999,118,10,21991,0,75,-19.11478,0.125,0.1919435,0,0,0.00000004282004,0.0000001338514,843.75,1552.083,2437.5,3197.917,0.0007275096,1710.963,1875,1614.583,0,0,0,0,0,-100,0.01563767,0.9950126,0.0002418156,0.105804,0.2119004,0.3589239,0.4398097,0.6224629,0.6417521,0.6040089,0.6526534,0.8119642,0.9354073,0.9970664,0.9506753,1.095661,1.264527,1.310299,1.328784,1.400796,1.247647,1.277771,1.071977,1.137078,1.390097,1.510789,1.540527,1.544524,1.417424,0.0000009411522,0.0000002368695,4.469902,254271.9,3.783309,20.61114,0.3517331,0.0000007097008,0.01563767,-11.20524,19.1167,0.02936827,0.01594469,0,0,0,332.8223,1554.994,-201,1261.344,-201,2344.942,-201,-9.59384,-6.547251,-11.44176,5.245267,2.674349,-12.81974,-2.830784,-15.41999,-8.557193,2.204035,-14.91774,-3.939533,57.10962,"8888f04c-ea24-4254-a1c2-4e0864475a35",FALSE,2018-12-07 19:19:45,2018-12-07 19:19:45,0,0
"1115",21991,211064004,209063998,118,10,21991,0,74,-19.1557,0.105,0.1836556,0,0,0.00000005092195,0.0000001533988,791.6667,1531.25,2208.333,3031.25,0.0007438587,1595.388,1218.75,2354.167,0,0,0,0,0,-100,0.01729044,0.9966397,0.0002541735,0.1156086,0.2413559,0.3730241,0.4146736,0.6436667,0.6750819,0.6124503,0.6624783,0.819075,0.9529025,0.9813172,0.9273646,1.07234,1.352954,1.358936,1.347571,1.380638,1.334308,1.376426,1.153104,1.13026,1.265791,1.469733,1.519429,1.39359,1.338554,0.0000007566021,0.0000004368319,4.454399,279424.4,3.227749,16.31331,0.3498591,0.0000008590153,0.01729044,-10.10457,17.58082,0.01966404,0.01349929,0,0,0,520.5604,1452.011,-201,1464.691,-201,2517.432,-201,-4.068069,-4.509464,-4.579523,-4.099572,-1.897874,-7.837059,2.414451,-11.08157,-2.266908,2.039284,-6.986009,5.553449,58.1039,"8888f04c-ea24-4254-a1c2-4e0864475a35",FALSE,2018-12-07 19:19:45,2018-12-07 19:19:45,0,0
"1116",21991,211064003,209063997,118,10,21991,0,73,-19.09235,0.08333334,0.1966901,0,0,0.00000005237358,0.000000164292,802.0833,1468.75,2083.333,2937.5,0.0006341029,1525.67,979.1667,1718.75,0,0,0,0,0,-100,0.01719228,0.9674208,0.0002845629,0.1148981,0.2570908,0.3775524,0.3908491,0.6489332,0.7001898,0.6498404,0.700726,0.8071659,0.93262,0.8853672,0.8946449,1.016914,1.359439,1.318392,1.33407,1.238176,1.292138,1.336622,1.192834,1.159003,1.200823,1.387397,1.436311,1.244865,1.276075,0.0000009168245,0.0000004206125,4.215117,210179.2,3.697381,21.35326,0.3085384,0.000000960856,0.01719228,-11.40213,20.18201,0.02329041,0.01627798,0,0,0,500.1205,1535.162,-201,1450.803,-201,2470.429,-201,-6.314522,-10.13197,-4.949136,2.293535,0.2828006,0.2823932,-13.9266,2.516567,10.86103,-12.66309,7.520123,-12.89621,62.09956,"8888f04c-ea24-4254-a1c2-4e0864475a35",FALSE,2018-12-07 19:19:45,2018-12-07 19:19:45,0,0
"1117",21991,211064002,209063996,118,10,21991,0,72,-19.40018,0.07833333,0.2150819,0,0,0.00000006352914,0.0000001871644,666.6667,1375,2208.333,3000,0.0005472097,1506.861,354.1667,1895.833,0,0,0,0,0,-100,0.01767629,0.9299973,0.0003060138,0.1098392,0.2575864,0.3721536,0.3732947,0.6157053,0.6754184,0.6900926,0.7562311,0.7665331,0.897135,0.7836743,0.8674166,0.968124,1.294958,1.210399,1.287419,1.078213,1.174206,1.226524,1.221973,1.225091,1.231449,1.31753,1.348001,1.195831,1.235132,0.0000009030129,0.0000004363502,3.987736,198342.5,3.581734,20.80904,0.2984664,0.000001144843,0.01767629,-11.81923,21.79346,0.02221968,0.01588884,0,0,0,709.3066,1342.112,-201,1709.572,-201,2677.796,-201,-5.910031,-7.362729,4.978793,-5.629352,0.1225629,-0.07706895,-7.330195,-3.400092,9.497485,-6.307091,3.675847,-0.8787386,59.06338,"8888f04c-ea24-4254-a1c2-4e0864475a35",FALSE,2018-12-07 19:19:45,2018-12-07 19:19:45,0,0
"1118",21991,211064001,209063995,118,10,21991,0,71,-19.41831,0.085,0.2275005,0,0,0.00000005196708,0.0000001849193,645.8333,1239.583,2302.083,2958.333,0.000514655,1493.81,239.5833,1177.083,0,0,0,0,0,-100,0.01596527,0.8962539,0.0003098068,0.1005507,0.2304313,0.3537532,0.3617205,0.5645939,0.6375355,0.7316599,0.7957409,0.7237045,0.8590642,0.7488231,0.8380784,0.9500081,1.24765,1.060426,1.206704,0.9650914,1.074665,1.108925,1.219676,1.311738,1.305977,1.238989,1.288368,1.220772,1.157954,0.000000900944,0.0000002416913,3.577884,129621.2,4.74643,32.70332,0.2461966,0.000001241758,0.01596527,-13.9915,25.06988,0.0235657,0.01864993,0,0,0,774.3078,1364.883,-201,1717.198,-201,2693.404,-201,-1.341192,-8.954004,-3.828008,-0.236861,10.24752,-1.932959,4.940416,3.001708,-3.455956,2.232033,1.862742,-11.1843,58.64145,"8888f04c-ea24-4254-a1c2-4e0864475a35",FALSE,2018-12-07 19:19:45,2018-12-07 19:19:45,0,0
"1119",21991,211064000,209063994,118,10,21991,0,70,-19.48548,0.105,0.216348,0,0,0.00000004480188,0.0000001671379,677.0833,1468.75,2437.5,3083.333,0.0004985424,1615.444,1020.833,1697.917,0,0,0,0,0,-100,0.01582349,0.8891703,0.0002894271,0.09518016,0.2007236,0.3125747,0.3428371,0.5258836,0.5984309,0.7454271,0.7913325,0.7226037,0.8529935,0.81228,0.8472549,0.9619499,1.279158,0.9899888,1.158621,0.9503639,1.035227,1.077203,1.222875,1.357536,1.364172,1.219687,1.276615,1.290998,1.086512,0.0000009704949,0.0000002343267,3.925751,162493,4.196869,27.49174,0.3172555,0.000001153773,0.01582349,-12.8608,22.69439,0.03251492,0.01447976,0,0,0,741.431,1469.591,-201,1649.722,-201,2668.16,-201,-3.924703,-1.352864,0.4104678,-9.121424,-3.189154,-0.6015903,7.109315,8.368247,-11.63327,-9.239288,-9.383285,-13.27379,58.14054,"8888f04c-ea24-4254-a1c2-4e0864475a35",FALSE,2018-12-07 19:19:45,2018-12-07 19:19:45,0,0
"1120",21991,211063999,209063993,118,10,21991,0,69,-19.45097,0.1016667,0.1860999,0,0,0.00000002536396,0.0000001388035,781.25,1458.333,2385.417,2989.583,0.0004545061,1615.346,1270.833,2343.75,0,0,0,0,0,-100,0.01521706,0.8903982,0.0002568316,0.09185173,0.1735802,0.273885,0.3367815,0.5081131,0.5850903,0.7469296,0.7641852,0.7305625,0.8285308,0.8742563,0.8339681,0.979863,1.325237,0.9893118,1.16324,1.022031,1.052669,1.103666,1.206562,1.354359,1.374259,1.250787,1.288038,1.279204,1.013389,0.0000008495205,0.0000002041784,3.926379,174755.6,4.414397,28.67934,0.3050891,0.0000009204744,0.01521706,-13.08419,21.30126,0.03479711,0.0126664,0,0,0,612.8801,1601.491,-201,1464.042,-201,2464.555,-201,-4.494487,-7.402946,-5.585675,-6.954991,5.898357,-13.21923,-3.87768,9.055134,1.412585,-10.68305,-16.17985,-9.611077,56.78844,"8888f04c-ea24-4254-a1c2-4e0864475a35",FALSE,2018-12-07 19:19:45,2018-12-07 19:19:45,0,0
"1121",21991,211063998,209063992,118,10,21991,0,68,-19.41632,0.1,0.1644446,0,0,0.0000000243207,0.0000001316734,812.5,1489.583,2354.167,3031.25,0.0004824787,1618.957,1406.25,2968.75,0,0,0,0,0,-100,0.01531358,0.8936005,0.0002399215,0.09306774,0.1672798,0.2452954,0.3605063,0.5379176,0.6236777,0.7810075,0.7365115,0.7343169,0.8117011,0.9098873,0.8290122,1.008828,1.335218,1.024467,1.175598,1.126003,1.085929,1.134399,1.17779,1.315838,1.325241,1.292899,1.258321,1.197555,0.9453461,0.0000007515816,0.0000002298598,4.570042,248743.2,3.194713,16.55635,0.3841538,0.0000006361938,0.01531358,-10.88091,17.60695,0.03228546,0.008129278,0,0,0,519.9163,1667.233,-201,1460.951,-201,2322.086,-201,-5.112861,-4.367465,-9.156327,-5.197277,15.18761,-2.901975,6.378101,8.383707,-1.1374,7.660946,-12.28586,-13.0513,56.66666,"8888f04c-ea24-4254-a1c2-4e0864475a35",FALSE,2018-12-07 19:19:45,2018-12-07 19:19:45,0,0
"1122",21991,211063997,209063991,118,10,21991,0,67,-19.38386,0.09166667,0.1903425,0,0,0.00000002084635,0.0000001562697,729.1667,1416.667,2302.083,2875,0.0004628404,1555.662,739.5833,3510.417,0,0,0,0,0,-100,0.01552131,0.8918516,0.0002312011,0.1008191,0.1826491,0.2636907,0.4110372,0.5846472,0.6846903,0.8238454,0.7450488,0.7093732,0.7846911,0.8958165,0.8001983,1.009717,1.235973,1.035411,1.159554,1.194818,1.122481,1.153982,1.168174,1.268076,1.285561,1.316692,1.201239,1.112898,0.937057,0.0000006867838,0.0000002488688,4.396451,245210.1,3.195525,16.66683,0.3439535,0.0000005471417,0.01552131,-11.06848,19.26884,0.0247796,0.0115498,0,0,0,718.2917,1589.714,-201,1779.557,-201,2510.363,-201,-8.18712,-9.184641,-5.866203,-6.913414,6.515285,-2.177779,3.03693,2.699921,-9.993085,-17.93988,-10.20913,-11.66126,57.10636,"8888f04c-ea24-4254-a1c2-4e0864475a35",FALSE,2018-12-07 19:19:45,2018-12-07 19:19:45,0,0
"1123",21991,211063996,209063990,118,10,21991,0,66,-19.37923,0.09333333,0.2064901,0,0,0.0000000423202,0.0000002234369,583.3333,1229.167,2197.917,2812.5,0.0005041295,1429.17,604.1667,3447.917,0,0,0,0,0,-100,0.0156659,0.8918307,0.0002331747,0.1129029,0.2085427,0.3134156,0.4549685,0.6248842,0.7355998,0.8655793,0.7961367,0.7211139,0.8036041,0.9010196,0.812712,1.008804,1.082013,1.005168,1.131226,1.175574,1.158534,1.128433,1.169639,1.212812,1.242575,1.302845,1.135074,1.083118,1.001305,0.0000009413777,0.0000002656127,4.706437,260247.4,2.774273,12.7397,0.3929296,0.0000005018053,0.0156659,-10.07882,17.96019,0.02791185,0.01424977,0,0,0,687.2244,1517.446,-201,1750.421,-201,2473.203,-201,-4.908169,-13.1755,-6.865122,-5.986096,7.899577,-6.525711,-0.1953734,3.098487,12.90637,-0.006419303,2.200288,2.695762,58.252,"8888f04c-ea24-4254-a1c2-4e0864475a35",FALSE,2018-12-07 19:19:45,2018-12-07 19:19:45,0,0
"1124",21991,211063995,209063989,118,10,21991,0,65,-19.34434,0.09166667,0.2187579,0,0,0.00000006375647,0.0000002485673,541.6667,1208.333,2239.583,2906.25,0.0005335143,1449.261,604.1667,3687.5,0,0,0,0,0,-100,0.01594212,0.9019144,0.0002657174,0.1321747,0.2434259,0.3580825,0.4694624,0.624921,0.7539713,0.8730879,0.8604239,0.7875524,0.8410861,0.9382915,0.8789662,0.9951193,0.9456267,0.9802127,1.135864,1.092872,1.172425,1.089187,1.194721,1.170029,1.222467,1.300128,1.1331,1.121211,1.135368,0.000001477649,0.0000002264954,4.247011,172862,3.900076,26.44096,0.3186048,0.0000008140055,0.01594212,-13.06183,21.45005,0.03135024,0.01275532,0,0,0,604.9734,1560.4,-201,1699.26,-201,2572.948,-201,-5.548284,-7.350784,-4.1719,-17.85659,2.811245,-11.56034,6.05007,4.065125,6.33671,-8.624316,-10.61258,-2.880728,57.03859,"8888f04c-ea24-4254-a1c2-4e0864475a35",FALSE,2018-12-07 19:19:45,2018-12-07 19:19:45,0,0
"1125",21991,211063994,209063988,118,10,21991,0,64,-19.22,0.08833334,0.227458,0,0,0.00000007257511,0.0000002650601,583.3333,979.1667,2093.75,2927.083,0.0005849797,1374.938,760.4167,3541.667,0,0,0,0,0,-100,0.01614453,0.9288949,0.0003173121,0.1516747,0.2747671,0.3719403,0.4475441,0.5829277,0.748573,0.9059318,0.908425,0.899886,0.8771874,1.002556,1.004643,1.016239,0.8821861,1.011467,1.181461,1.040925,1.191511,1.070585,1.234604,1.152514,1.19525,1.324891,1.231362,1.18923,1.252988,0.000001510652,0.0000002054086,4.062754,148637.1,4.509231,32.24551,0.2879221,0.000001104055,0.01614453,-14.3862,22.4315,0.02433257,0.008132633,0,0,0,558.5638,1650.697,-201,1667.022,-201,2641.673,-201,-0.6397657,-4.179271,-0.9925919,-14.50743,-6.183866,-4.062379,-3.207895,9.197455,6.887249,-0.8317943,-16.20957,-15.32154,58.37739,"8888f04c-ea24-4254-a1c2-4e0864475a35",FALSE,2018-12-07 19:19:45,2018-12-07 19:19:45,0,0
"1126",21991,211063993,209063987,118,10,21991,0,63,-19.12987,0.08666667,0.22778,0,0,0.00000007656351,0.0000002611964,604.1667,1114.583,2208.333,3020.833,0.0005954826,1464.819,760.4167,3593.75,0,0,0,0,0,-100,0.01686752,0.9626418,0.0003548445,0.1617207,0.2951572,0.348293,0.4165662,0.5409465,0.764194,0.9974703,0.9146457,0.9832909,0.8995261,1.075572,1.11245,1.054387,0.9339603,1.064128,1.219172,1.097779,1.179232,1.069536,1.280192,1.181077,1.181504,1.339018,1.358556,1.266736,1.293575,0.000001510884,0.0000002173609,3.81373,123007.1,4.639461,35.02441,0.2567675,0.000001456249,0.01686752,-15.47165,24.81295,0.02135526,0.002764366,0,0,0,630.8932,1641.531,-201,1827.492,-201,2847.125,-201,-2.453585,-1.309025,-3.70739,-1.458506,13.17576,0.1308973,-9.006793,-5.561488,-1.225714,-8.607093,-8.201687,0.864158,58.73576,"8888f04c-ea24-4254-a1c2-4e0864475a35",FALSE,2018-12-07 19:19:45,2018-12-07 19:19:45,0,0
"1127",21991,211063992,209063986,118,10,21991,0,62,-18.96815,0.085,0.2577852,0,0,0.0000000785759,0.0000003029015,593.75,1062.5,2093.75,2989.583,0.0006121407,1419.012,770.8333,3322.917,0,0,0,0,0,-100,0.01718789,0.9995111,0.0003848522,0.1551477,0.2928507,0.3308502,0.4028074,0.5293546,0.803252,1.11057,0.9207403,1.018481,0.9339607,1.175238,1.184452,1.12356,1.066179,1.107432,1.198949,1.210589,1.168386,1.139771,1.360364,1.237216,1.187898,1.324923,1.424049,1.317582,1.262682,0.000001313022,0.00000024051,3.615436,132166.3,4.654332,33.14363,0.2466146,0.000001766817,0.01718789,-15.23034,24.65464,0.02042382,0.005243809,0,0,0,745.7592,1555.945,-201,1927.343,-201,2945.685,-201,-2.276416,-4.84102,-12.43808,-4.880816,16.73665,9.987534,-1.835349,12.4596,4.741576,-0.3095573,-19.12466,-13.60238,60.04706,"8888f04c-ea24-4254-a1c2-4e0864475a35",FALSE,2018-12-07 19:19:45,2018-12-07 19:19:45,0,0
"1128",21991,211063991,209063985,118,10,21991,0,61,-18.96858,0.09666666,0.2528473,0,0,0.00000006861343,0.0000002912334,635.4167,1135.417,2239.583,3020.833,0.000677659,1492.16,614.5833,3625,0,0,0,0,0,-100,0.01816466,1.026863,0.0003928665,0.138109,0.2794257,0.3370967,0.4207617,0.557075,0.8361352,1.17399,0.9442141,1.037139,1.016225,1.309243,1.259786,1.219674,1.200144,1.122465,1.141675,1.266929,1.166752,1.225459,1.410895,1.287956,1.211042,1.271377,1.345561,1.310746,1.208561,0.000001422446,0.0000002883943,3.499485,127847.4,4.493892,31.9671,0.243364,0.000002190449,0.01816466,-15.37853,25.24181,0.02104077,0.005316861,0,0,0,747.2785,1457.926,-201,1909.66,-201,2948.405,-201,-2.87951,-3.284736,-3.874818,-3.92248,6.363533,5.856927,4.749214,3.201906,-0.04873206,-1.767704,-12.16589,-16.58332,59.80606,"8888f04c-ea24-4254-a1c2-4e0864475a35",FALSE,2018-12-07 19:19:45,2018-12-07 19:19:45,0,0
"1129",21991,211063990,209063984,118,10,21991,0,60,-18.76105,0.1083333,0.2580383,0,0,0.00000005674504,0.0000003120243,739.5833,1031.25,2156.25,2760.417,0.000751161,1416.474,729.1667,3458.333,0,0,0,0,0,-100,0.01816963,1.034526,0.0003696064,0.1231096,0.2669584,0.3808329,0.4631522,0.588517,0.8384202,1.147303,0.9765198,1.028918,1.048961,1.374876,1.362112,1.316684,1.282251,1.151828,1.05169,1.188636,1.175271,1.327433,1.41811,1.300214,1.234092,1.23015,1.196453,1.237261,1.187915,0.000001416333,0.0000003048367,3.922221,172225.7,4.186172,28.20698,0.3168507,0.000001845144,0.01816963,-13.73522,22.50797,0.02860482,0.005613991,0,0,0,685.824,1476.223,-201,1738.96,-201,2750.622,-201,-3.405317,-6.250686,-5.631632,1.24196,12.30262,10.57459,8.019493,8.70554,9.516887,-9.534366,-10.34378,-14.35495,62.1811,"8888f04c-ea24-4254-a1c2-4e0864475a35",FALSE,2018-12-07 19:19:45,2018-12-07 19:19:45,0,0
"1130",21991,211063989,209063983,118,10,21991,0,59,-18.73312,0.11,0.2680406,0,0,0.00000007059072,0.0000002912858,781.25,1020.833,1968.75,2583.333,0.0007787479,1352.548,739.5833,2541.667,0,0,0,0,0,-100,0.01922514,1.025245,0.0003358098,0.1262191,0.2850535,0.4483531,0.4879756,0.5992842,0.7950029,1.072869,1.001438,1.015213,1.000387,1.318961,1.473927,1.392772,1.290119,1.214276,1.005382,1.066583,1.197238,1.355255,1.364585,1.281412,1.248388,1.221824,1.066443,1.147245,1.180171,0.000001780403,0.0000004000971,4.488246,201500.4,3.1568,17.58018,0.3933431,0.000001447651,0.01922514,-11.92687,19.0723,0.03428866,0.0001322986,0,0,0,672.0651,1359.857,-201,1709.93,-201,2712.852,-201,-5.463754,-10.1515,-13.59812,-9.665643,8.549641,1.386726,-3.969743,8.491311,5.136942,-8.078682,-10.77033,-4.519812,60.4504,"8888f04c-ea24-4254-a1c2-4e0864475a35",FALSE,2018-12-07 19:19:45,2018-12-07 19:19:45,0,0
